date,"auction_flow_reversal[hold=1,q=0.15,threshold=1.25,rebalance=1]","auction_flow_reversal[hold=2,q=0.15,threshold=1.25,rebalance=1]","auction_flow_reversal[hold=3,q=0.15,threshold=1.25,rebalance=1]","close_flow_reversal[hold=2,q=0.15,threshold=1.5,rebalance=1]","close_flow_reversal[hold=3,q=0.15,threshold=1.5,rebalance=1]","close_flow_reversal[hold=5,q=0.15,threshold=1.5,rebalance=1]","gap_absorption_reversal[hold=1,q=0.15,threshold=1.25,rebalance=1]","gap_absorption_reversal[hold=2,q=0.15,threshold=1.25,rebalance=1]","dispersion_reversal[hold=2,q=0.2,threshold=1.25,rebalance=1]","dispersion_reversal[hold=3,q=0.2,threshold=1.25,rebalance=1]","idiosyncratic_volatility_carry[hold=20,q=0.2,threshold=0,rebalance=5]","residual_trend[hold=20,q=0.2,threshold=0,rebalance=5]"
2015-01-20,-0.0023468360861060274,-0.0006071556869838182,-0.0013037471867276462,-0.003675559068891918,-0.0011130938128783184,-0.0006678562877269914,0.0,0.0,-0.0016681880546502784,-0.0011121253697668524,0.0,-0.0021041982588827146
2015-01-21,-0.004400710044458035,-0.001182761323324529,2.471022706557588e-05,0.0021640330266837586,0.0007228712109827249,0.0010855414317098159,-0.0034403642794695564,-0.0017201821397347782,0.00017234506144423188,-0.0008294396528641468,0.0,-0.0015389006306441297
2015-01-22,-0.002893326524753829,-0.0013904321131781921,-0.0012622507821306503,-0.0019830393912827716,-0.0012529491602485802,-0.0028285630809868475,-0.0011471535509433015,0.0010258155162587604,-0.0004336036859509145,-0.00040271982275314513,0.0,0.000747417023187755
2015-01-23,0.0003167598190975025,3.0707001772457875e-05,-0.0003770595736880063,0.0008092624955656682,0.0007711278494571283,0.0008937376591216066,-0.0005036511681011345,-1.382296603926283e-06,0.002471581032301835,0.0015548678834645723,0.0,-0.000442740024486235
2015-01-26,-0.00039999999999999996,0.0004535665335214711,0.002639176644722202,0.008188950284506466,0.004133851922001471,0.0008046196817743535,-0.0004,-0.003084737881301133,0.003672884362905534,0.0011520605467909943,0.0,0.003770188116047161
2015-01-27,0.0007088402158631831,0.00015442010793159352,-2.434343189367529e-05,0.00038034651922581636,0.0006047938046942941,-8.915456573787565e-05,0.0,-0.0002,0.00047530009071018286,0.00013009378116864097,0.0,0.0017008526656769607
2015-01-28,0.00018588537427935284,0.0014273329331732153,0.0008752265232136044,-0.0006975944014489788,-0.0002916393374256155,-0.0002469532375673326,0.0,0.0,0.0014973765711629363,0.00160174844132805,0.0,0.0021490554664377634
2015-01-29,-0.0021555395810724204,0.0009435948535676528,-0.00032203640629245404,0.001572277942874915,0.0009148519619166108,-0.0004229346664436962,-0.0015996027135964264,-0.0007998013567982132,-0.0019528320041715171,-0.0013756056076641915,0.0,-1.3425534913926028e-06
2015-01-30,-0.0057144283979293446,-0.0056786456268274575,-0.005590220688863205,0.002586693661262471,0.0024997995124674314,0.0010301796114342986,0.0032708250402673127,0.0009161466807367179,0.0027098133001548855,0.00038261411340319035,0.0,-0.003495269996249455
2015-02-02,-0.0015439496586582932,-0.0019230318176112207,-0.0016454326705708476,-0.002448264970008757,-0.0007606449249422116,-0.000624246686555256,0.004477856422316655,0.0032526710797330612,-0.0006640981942228883,0.001298128013063893,0.0,-0.0016984585324457048
2015-02-03,-0.00566434728657274,-0.0012822415860363563,-0.0015754175003840746,-0.001701505019318004,-0.0017160531024463083,-0.0017896202853341992,-0.0004,0.002442790629691161,-1.0143619139116441e-05,-5.59735663564039e-05,0.0,0.001290029513343485
2015-02-04,0.0006796153237367935,0.0011378684569597088,0.0005716035666005471,0.001877356503696311,0.0008016285314949595,0.00016686737794202556,0.0,-0.0002,0.0013949283901501203,0.0006628433024040461,0.0,-0.00048724614606689327
2015-02-05,-0.000835821633767746,-0.0007096013564937735,-0.000767829372936009,-0.0003409400304717309,-0.0010272674257251905,-0.0018332097665760823,-0.0013941146992049469,-0.0006970573496024734,-0.0008374873790907636,-0.001233147375684235,0.0,0.0002112919700885928
2015-02-06,-0.001048682467037528,-0.0007309000760277104,-0.0008088960618294114,3.50123096202559e-05,-3.284535519675264e-05,-0.0010585008799191132,-0.0004,-0.0001275452392064493,-0.00034322344603823134,-0.0006467928108311485,0.0,-0.00011319068419654319
2015-02-09,-0.0004,-0.0008038924310058904,4.291030059319482e-05,-0.0016985812790705078,-0.00097105762931252,-3.977259056840413e-05,0.0,-0.0002,-0.0012291016466914459,-0.0005583227223142105,0.0,-0.0019131272054546114
2015-02-10,-0.004760535880109241,-0.0023208897334399377,-0.001757427044196961,-0.0019591013460729377,-0.0014394008973819582,-0.001006695756897177,0.0,0.0,-0.0012915753432328938,-0.0009943835621552624,0.0,-0.0024525119299785084
2015-02-11,-0.00039999999999999996,-0.0005576038306915902,-0.0005050692204610608,0.00179161783226047,0.0006315035356537944,0.0010626787180354907,0.0,0.0,-0.0002,-0.0006483998204675559,0.0,-0.0001489941132544115
2015-02-12,0.0,-0.00020000000000000004,-7.729100352078398e-05,0.0013032727040858001,0.0007355151360571999,0.0003685697107185489,0.0,0.0,0.0,-0.0001333333333333334,0.0,0.00011952994370689026
2015-02-13,-0.00010186227251394076,-5.0931136256969674e-05,-1.841485077897257e-05,0.0004788547321843633,-2.0402523663664012e-05,-0.0002542952650893278,0.0,0.0,0.0013062781358679138,0.0008708520905786093,0.0,-0.0008798827780906877
2015-02-17,0.00022863471197441944,-0.0004997480954376036,-0.00033316539695840225,-0.0004233654932935634,-0.00041557699552904236,-0.00016084660068880642,0.0,0.0,8.897472228452412e-05,5.931648152301611e-05,0.0,-0.00013287057859705345
2015-02-18,0.0033101146794930463,0.003400156125377766,0.003104713180886829,-0.0002,0.0017183490023982167,-0.00023964766089912517,0.0,0.0,-0.00019999999999999996,0.0017184997670584147,0.0,-0.00010193836334929755
2015-02-19,0.0016317064930440367,-0.0008948124467685782,-0.0016136544299399937,0.0,-0.0001333333333333333,-0.0009563274488931475,0.0,0.0,0.0,-0.0001333333333333333,0.0,-0.00013941857245306578
2015-02-20,-0.0004,0.0009689646200448271,0.0014614956015636523,0.0,0.0,0.00045169979128645944,0.0,0.0,0.0,0.0,0.0,-0.0001469414163523205
2015-02-23,0.0006498668317880156,0.0002789176887530901,-0.00034585492313135395,0.0,0.0,-8.000000000000002e-05,-0.00038947729759364157,-0.00019473864879682078,0.0,0.0,0.0,0.00025784556650567314
2015-02-24,-0.0004000000000000001,-0.0013679125525263218,-0.001045275035017548,0.0,0.0,0.0,-0.00039999999999999996,0.0005127333553726218,0.0,0.0,0.0,-0.0003132419723375702
2015-02-25,-0.0002996177825028188,-0.00034980889125140927,2.3514159846292106e-05,-9.386457206673352e-05,-6.257638137782229e-05,-3.7545828826693415e-05,0.0,-0.00019999999999999998,0.0,0.0,0.0,0.0005464440524231636
2015-02-26,-0.0002555470402779174,8.964701419159139e-05,-7.356865720560595e-05,0.0003863772088436172,0.000257584805895745,0.0001545508835374468,0.0,0.0,0.0,0.0,0.0,0.00029463003972398695
2015-02-27,-0.0010084650448599034,-0.0007449211973856729,6.497811932911049e-05,-0.0005324472748760047,0.0001596724029840454,9.580344179042722e-05,0.0,0.0,-0.0005235472545790799,-0.0003490315030527199,0.0,-1.5339844519330634e-05
2015-03-02,-0.0004000000000000001,-0.001153925066967616,-0.0008415196797072006,-0.0009539250669676166,-0.0007692833779784109,3.401945036815714e-05,0.0,0.0,-0.0007243792422836401,-0.00048291949485576027,0.0,0.00029488005897141875
2015-03-03,0.0011109383643619964,0.00040555082388483695,-0.0002448863402729034,0.0011720205693327942,0.0003492718571780183,-1.5311663367377146e-07,0.0,0.0,-0.00019999999999999998,0.00055140498670936,0.0,0.0012508718012279687
2015-03-04,-0.0004,-0.00034249994847748846,-0.0003616666323183259,-0.0008932899908290024,-0.0007288599938860016,-0.0007064635933206098,0.0,0.0,0.0,-0.00013333333333333334,0.0,-0.0001951412813906836
2015-03-05,0.0,-0.0002,-0.0001960571977302616,-0.0002,-0.00030134004775306397,-0.0011051733017936373,0.0,0.0,0.0,0.0,0.0,0.0011795792596243637
2015-03-06,0.0,0.0,-0.0001333333333333334,0.0,-0.0001333333333333333,-0.0002508214510729753,0.0,0.0,0.0,0.0,0.0,-0.00048367863054844085
2015-03-09,0.0005337458600897245,0.00026687293004486125,0.0001779152866965746,-0.0005015038460272778,-0.0003343358973515188,-0.00019809518541886832,0.0,0.0,-0.0013275687273873716,-0.0008850458182582477,0.0,-9.394686697338937e-05
2015-03-10,-0.0032504751094933476,0.00031522291255544515,0.00021014860837029667,0.0017900089187482442,0.001193339279165496,0.0006360035674992977,0.002050475109493348,0.001025237554746674,0.000767488513133247,0.0005116590087554979,0.0,-0.002847935635181119
2015-03-11,0.006484585673238568,0.000615789368432834,0.0028843675410288234,0.0035261275675598407,0.004867516199764558,0.002920509719858734,-0.0004,0.002892913565583574,0.0033694376607704816,0.003201673532616131,0.0,-0.006922833517742033
2015-03-12,-0.0004,-0.00039384752266959663,-0.0008067341033317502,-0.000584369670757754,-0.0003333599932737012,-0.00032571731964702705,0.0,-0.0002,-0.0001988664607932505,-0.0001646683124702185,0.0,9.747375928486913e-05
2015-03-13,-0.0026570551939539984,-0.001528527596976999,-0.00083336352997205,0.000987372056339381,0.0008712517012970073,0.0005438349553724482,0.00025520014317782303,0.00012760007158891151,0.0017678340834891494,0.001391559719396853,0.0,-0.000611379700920035
2015-03-16,-0.0018607691473571694,0.002107871094677044,0.001536225590202474,0.001576269978473148,0.000718277716454071,0.00022931009613863588,-0.0004000000000000001,-0.0014148224699447234,0.000454416110018113,-0.0004390729666548372,0.0,0.001975500040378217
2015-03-17,-0.00024055060526510937,-8.335543005794346e-05,-0.0008658789308605282,-0.0009673071339215944,-0.0007969320218397227,-0.0005076282017578491,0.0,-0.00020000000000000004,-0.0002,0.0001161850363074811,0.0,-0.001268362430377265
2015-03-18,-0.0029978077343990415,-0.0018413520217681462,-0.0013329926832522485,-0.00111148070650048,0.0004573922580681579,1.2443635415354748e-06,0.00478650539674842,0.00239325269837421,-0.0014960934053445613,-0.0011045458569011657,0.0,0.0008143136432167486
2015-03-19,-0.004791950007844877,-0.0012242818505027618,-0.0009223424725327786,-0.0004120779757530502,-0.001572203079524136,-0.0011241155348285837,-0.0004,0.000613111165640962,0.0007018322465879937,0.00046788816439199564,0.0,-1.1418224128357261e-05
2015-03-20,-0.0003999999999999999,-0.0005349497373907828,0.0007034943234580368,0.0016938307541268783,0.0016527558526300008,-0.00029937257833559925,0.0,-0.0002,0.0007338119616647458,0.0014291489856425308,0.0,-0.003655484700735386
2015-03-23,0.0,-0.00020000000000000004,-0.0011313561305030992,-0.0002627592467382752,-0.00047645369768230543,4.0388855142076515e-05,0.0,0.0,-0.0003188601792656141,-0.0004181198376800122,0.0,-0.0003324127082295373
2015-03-24,0.0,0.0,-0.00013333333333333329,-0.0013099444240727107,-0.0003981050610606708,-7.975095682401452e-05,0.0,0.0,-0.0005342848950667626,0.00024748664208601445,0.0,-0.00026318043955827206
2015-03-25,0.002515949043478215,0.0012579745217391057,0.0008386496811594058,-0.0010049347902579644,-0.0007725631561130343,-0.0014960054572407163,0.0,0.0,-0.0002,-0.001924290006282732,0.0,-0.003166431805663669
2015-03-26,0.0014639108402884392,0.0001606322620407338,0.00010708817469382264,0.0007742372705473599,0.001687273880916066,0.000554558217269445,6.107695813667869e-05,3.0538479068339345e-05,0.0015047365905500566,0.0008993988391155169,0.0,0.002345877396143668
2015-03-27,-0.00039999999999999996,0.002998581494453381,0.0017357114495253907,0.0008260901352913669,0.00041739342352757906,0.0006166851707930722,0.008974367498081502,0.005225992742450932,0.0030773045869708538,0.002051536391313903,0.0,0.0007034398944628856
2015-03-30,-0.002442199177008289,-0.0014210995885041448,-0.00039788451951213604,-0.0013115486952689583,-0.0011637862499952135,-0.0003230913372403137,-0.0004,-0.0012827239988175633,-0.00020000000000000004,0.0002464150914531617,0.0,-0.0014768127551838559
2015-03-31,-0.0003999999999999999,0.00041671263331007454,0.00014447508887338283,-0.000701038641902482,-0.0004381022198255898,-0.0008852062406793024,0.0,-0.0002,0.0,-0.0001333333333333334,0.0,-0.0022534869901765712
2015-04-01,0.0008769381808785461,0.00023846909043927358,0.000803158723895694,-0.0005218229030464057,0.00029629739490524105,-0.00038812485330486584,-0.0004336853419629523,-0.00021684267098147616,0.0,0.0,0.0,-0.0010890081374667676
2015-04-02,-0.0024518396711745217,-0.0015119182034381388,-0.0011412788022920923,-0.0002,9.06946970337433e-05,0.001543935057950816,-0.0004,0.0009612121086502144,-0.0011598960189519818,-0.0007732640126346544,0.0,-0.0018649195307043325
2015-04-06,0.0014737950693669523,-7.738935339496463e-05,-0.0006679379384088962,-0.000413830783529695,-0.000409220522353129,0.0009254615545248562,0.0,-0.0002,-0.000988390909494704,-0.0006589272729964695,0.0,0.0007485718697495378
2015-04-07,-0.0003999999999999999,0.0016256078244854702,0.0007576576411068917,-0.0035918552053705727,-0.0023945701369137156,-0.0010577923985122517,-0.0039482446669071546,-0.0019741223334535773,-0.0021542140207205423,-0.002353328716424766,0.0,-0.0006912384349358675
2015-04-08,0.0007364331358557556,0.00016821656792787823,-9.620651509461352e-05,0.000447095069290795,0.0008552626174397482,0.0004487690392474395,-0.0025124176155203,0.00011089815319707176,0.0017005890601567422,0.001000392706771161,0.0,0.0010480661796018677
2015-04-09,0.0010057707495194153,-0.0002025669543073666,-0.0001546909153170187,-0.002690356535373196,-0.002381290013001778,-0.0016749196795070352,0.0009863700176505836,0.0010644555188574346,-0.00019999999999999998,-0.0005877189894196477,0.0,0.0004321625231915757
2015-04-10,-0.004326453257328328,-0.00013619808510518852,-0.0011686651343059712,-0.0018956044165997007,-0.0018625880763727283,-0.0022627118249198166,-0.0004,1.8291546973632e-05,0.0,-0.0001333333333333333,0.0,4.275953792478151e-05
2015-04-13,-0.0004,0.0017891742060295198,0.0007128426588400382,0.001989174206029519,0.0011927828040196793,0.0017387939553545667,0.0,-0.0002,0.0,0.0,0.0,-0.0003590394069111617
2015-04-14,0.0,-0.00020000000000000004,3.4829631873312166e-05,-0.00019999999999999998,0.00016816296520664607,0.00019415845996492148,0.0,0.0,0.0,0.0,0.0,-0.00013793660013262384
2015-04-15,-0.001222504111089381,-0.0006112520555446902,-0.00047788712213771734,0.0,-0.0001333333333333333,-0.0002752121002542433,0.0,0.0,0.0,0.0,0.0,-0.000515021089958641
2015-04-16,-0.001459644127168145,2.861150023368496e-05,1.9074333489124717e-05,-0.0006633753558422966,-0.0004422502372281983,-0.0003142155440501429,0.0,0.0,0.0,0.0,0.0,-9.405667462926982e-05
2015-04-17,0.017978805819268168,0.009150194924004922,0.0063172557193109805,0.0009149985340911598,0.0006099990227274399,0.0003728677846463383,0.0,0.0,0.0,0.0,0.0,0.0004938509916466466
2015-04-20,-0.0033689585766998064,-0.002854831090157759,-0.003339169956455633,-0.0001852935202118093,-0.0009897485356998158,-0.0005938491214198894,0.0,0.0,0.0,0.0,0.0,-0.0002955058625283961
2015-04-21,-0.0004,-0.0011555718631452746,-0.0026983977117242897,-0.00019999999999999998,-0.0005743900724233149,-0.00047892104626739263,0.0,0.0,0.0,0.0,0.0,8.285747736719892e-05
2015-04-22,0.0,-0.0002,-0.00012785647353961483,0.0,-0.0001333333333333333,4.0296671365165144e-05,0.0,0.0,0.0,0.0,0.0,0.0002314672477596696
2015-04-23,0.0,0.0,-0.00013333333333333326,-0.0024302595089102444,-0.001620173005940162,-0.0024226602611707804,0.0,0.0,0.0,0.0,0.0,0.0007510766770286034
2015-04-24,-0.0026107891058151974,-0.0013053945529075987,-0.0008702630352717319,-0.0025638530319315564,-0.0017092353546210373,-0.0011055412127726225,0.0,0.0,0.0,0.0,0.0,0.0013800090379433038
2015-04-27,0.004177651727636953,0.0008909483788696982,0.0005939655859131342,0.0038346615781006776,0.0016255149661278672,0.00097530897967672,0.0,0.0,0.001392858712356987,0.0009285724749046579,0.0,0.00046459233236076966
2015-04-28,-0.0004,-0.001720353576537565,-0.00048788905744785965,-0.0009852150803975569,-0.0011897478563891943,-0.00021449864094118362,0.0,0.0,-0.002177225336028617,-0.0014514835573524113,0.0,-0.00173042544533819
2015-04-29,0.0001812505119004588,-0.00010937474404977164,0.0007635611884143077,0.0008318898699415038,0.0011473680259892908,0.0007031263640464242,0.0,0.0,-0.0012861172697114615,-0.0001573446143601597,0.0,0.0019525563478544384
2015-04-30,0.000816994593548546,-0.0006776462398975597,-0.00041420846387907795,0.0014041600675685807,0.0009695442116111979,0.001194043917471855,0.0,0.0,-0.0018919378470447644,-0.0013506669141217845,0.0,-0.0003700419686214011
2015-05-01,0.003222956178444711,0.002438599848836193,0.0024954232906542386,0.003301753621423924,0.0031862975255659304,0.0031877819221488,0.0032628864811127638,0.0016314432405563819,0.0011333075931487847,0.0007375595045687866,0.0,0.0013647396587818444
2015-05-04,-0.00039999999999999996,-0.0008954110620463925,-0.001506332642453458,0.00042770656648849454,-0.00033211375110272123,-0.0005601274528448608,-0.0004,-0.0007007549139115102,-0.00034990199018232004,0.0003444910717172482,0.0,-0.0010667695478439963
2015-05-05,0.0,-0.00019999999999999998,-0.0006549567490582563,-0.00034383489291077895,-0.000750846677665444,-0.0008232459433229063,0.0,-0.0002,-0.00019999999999999996,-0.0007573577918855549,0.0,-0.0001151249629451702
2015-05-06,0.0034508811304198167,0.0017254405652099086,0.0010543748528698503,-0.00019999999999999993,0.0006321269615696956,-0.0009412783641309554,0.0,0.0,0.0,-0.0001333333333333333,0.0,-0.0037033147662570895
2015-05-07,-0.0005068538963574639,0.0005515437933712198,0.0003676958622474787,0.0010260935366539227,0.0006622291576204305,0.00013896113966254883,0.0,0.0,-0.0009376036965262367,-0.000625069131017491,0.0,-0.0014297830765181638
2015-05-08,-0.005902456119007424,-0.004376378867203801,-0.0027982931626871757,0.002152480128742793,0.0014349867524951951,0.0003367154455088125,0.0,0.0,-0.00013600302951582223,-9.066868634388152e-05,0.0,0.002056965351876237
2015-05-11,-0.00039999999999999996,0.004790518840586473,0.004137082986371456,-0.0002,-0.0017702781903062713,-0.0011421669141837623,0.0,0.0,-0.0002,-0.0005519341470649493,0.0,-0.003300947369125937
2015-05-12,-0.00035049896541053746,-0.00037524948270526787,0.0023360126735628476,-0.00017524948270526808,-0.00013866618861903144,0.0005609683244195746,0.0,0.0,8.021804608892322e-05,9.681479897680975e-05,0.0,0.0007312011418386954
2015-05-13,-0.0004,-0.001059915313066079,-0.0008399435420440527,-0.0008958310573704999,-0.0005972207049136663,-0.0006669842020367391,0.0,0.0,-0.0012454748357756584,-0.0008303165571837724,0.0,0.0001680511185713734
2015-05-14,0.0,-0.00020000000000000004,-0.00038124300617447323,0.0019175746070836787,0.0010304733985479796,0.0005382840391287875,0.0,0.0,-0.00019999999999999998,-0.00037217448636283316,0.0,0.0005203460588341361
2015-05-15,-0.0026274246699011464,-0.0013137123349505732,-0.0010091415566337155,-0.001321287029776919,-0.00010637986316488053,0.0002903753467321111,0.0,0.0,0.0,-0.0001333333333333333,0.0,-0.0006339163781498302
2015-05-18,0.002993716082544156,0.0002555686007119775,0.00017037906714131648,0.0003069892976256272,0.0011962032452002085,0.0007878532759931138,0.0,0.0,0.0,0.0,0.0,-0.0015612056312959964
2015-05-19,-0.0033354952505564605,-1.5840631016140555e-05,-0.0007957939882519588,-0.0020097211997153375,-0.001745060363908107,-0.0009444248128069271,0.0,0.0,-0.0018087957547662402,-0.001205863836510827,0.0,-0.0019820191717799278
2015-05-20,-0.0006056546778729192,0.0001215512076326046,6.655858404724702e-05,0.0005016630702932122,-0.00014340861454680302,-4.2004633955213574e-05,0.0,0.0,0.0014130031487388961,0.0009420020991592642,0.0,-0.00024328667466390558
2015-05-21,-0.0004,-0.0007972925364528787,-3.89645407622773e-05,-0.002292455039681952,-0.001062452065663878,0.0003233562966437785,0.0,0.0,-0.0002,-0.00033321929936823636,0.0,0.0011142935531329166
2015-05-22,0.0,-0.0002,-0.0009854994269447661,-0.0002,-0.00139942104469946,-0.00027136086757324036,0.0,0.0,0.0,-0.00013333333333333334,0.0,-6.654711915219828e-05
2015-05-26,0.0,0.0,-0.00013333333333333323,0.0,-0.0001333333333333333,-0.0003689635684666012,0.0,0.0,0.0,0.0,0.0,-0.0008509954666647967
2015-05-27,0.0007167881326219751,0.00035839406631098865,0.0002389293775406586,0.0003577241235210715,0.00023848274901404869,6.565630560951531e-05,0.0,0.0,0.00035772412352107154,0.00023848274901404738,0.0,1.563963228520876e-06
2015-05-28,-0.000904741543781641,-0.0008283067665256153,-0.0005522045110170768,-0.0002380499925833581,-0.00015869999505557206,-0.0001752199970333432,0.0,0.0,-0.0002380499925833581,-0.000158699995055572,0.0,-0.0007860857204594287
2015-05-29,-0.0010161137546947417,-0.0006224481432898887,-0.0007646938383069875,-0.00020000000000000004,-1.9742777470600976e-08,-1.1845666482411407e-08,0.0,0.0,-0.0002,-1.9742777470655186e-08,0.0,-0.00030935386931341184
2015-06-01,-0.0004,-0.0006642517065504996,-0.0007187925042113876,0.0,-0.00013333333333333334,0.0003510650631504188,0.0,0.0,0.0,-0.00013333333333333334,0.0,0.0005792507765943349
2015-06-02,0.0,-0.0002,-0.0007134296576839783,0.0,0.0,-4.270453054908737e-05,0.0,0.0,0.0,0.0,0.0,0.0009922835716103463
2015-06-03,0.0,0.0,-0.0001333333333333334,0.0,0.0,-7.999999999999999e-05,0.0,0.0,-0.0001927794162427992,-0.0001285196108285329,0.0,0.0007051123573215828
2015-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009019952855803503,0.0006013301903869001,0.0,-0.0007937107090986735
2015-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001901229759299826,-0.0015356276474613481,0.0,0.001589058133350132
2015-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013606880081447074,0.00022064130735126707,0.0,0.0011036958338055541
2015-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022674297123016117,-0.0002844953141534406,0.0,-0.0002901305317866103
2015-06-10,-0.003310100918893818,-0.0016550504594469073,-0.0011033669729646053,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0008072647533044217,0.0,0.0005250743000263506
2015-06-11,0.0015326916276038154,0.0023272978083148216,0.0015515318722098806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001333333333333333,0.0,0.0010914324844164753
2015-06-12,-0.001516507912106071,-3.988950953729678e-05,0.0011500144182000891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010692562784977847
2015-06-15,-0.0004,-0.0002758869972587617,-8.374572468914515e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010520496539019398
2015-06-16,-0.00010653794600781562,-0.0002532689730039067,-0.0001770042059250958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014712673755428894
2015-06-17,-0.0004,-0.0008003835862405425,-0.0006669223908270283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008390356292140773
2015-06-18,0.0002622076908625294,0.00021507044243780822,0.0003579795593120892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029036150011212546
2015-06-19,-0.00039999999999999986,0.0007582886728889892,0.00037219244859265904,0.0,0.0,0.0,-0.0011324343775820837,-0.0005662171887910419,0.0,0.0,0.0,0.0013052499621971627
2015-06-22,0.0,-0.00019999999999999996,7.618203176532377e-05,0.0,0.0,0.0,-0.0004,0.00046892191520826775,0.0,0.0,0.0,0.001001854500251212
2015-06-23,0.0,0.0,-0.00013333333333333326,0.0003755604084767801,0.0002503736056511868,0.00015022416339071206,0.0,-0.0002,0.0,0.0,0.0,-0.0010454264498543683
2015-06-24,0.0,0.0,0.0,-0.0006294654280655097,-0.00041964361871034005,-0.00025178617122620405,0.0,0.0,0.0,0.0,0.0,0.0003042869445779646
2015-06-25,0.0,0.0,0.0,-0.0002,0.00035713459037795957,0.00021428075422677578,0.0,0.0,0.0,0.0,0.0,0.002069135489541857
2015-06-26,0.0,0.0,0.0,0.0,-0.0001333333333333333,0.0005100292662239708,0.0,0.0,0.0,0.0,0.0,-0.0013034097372339693
2015-06-29,0.0,0.0,0.0,0.0,0.0,-0.0003772350767403453,0.0,0.0,0.0,0.0,0.0,-0.002012390807466855
2015-06-30,0.0,0.0,0.0,0.0,0.0,-8e-05,0.0,0.0,0.0,0.0,0.0,0.0010675154538783004
